codpanelista2,wave,sex,age,education,femindexa,femindexb,femindexc,femindexd,femindexe,femindexf,femindexg,femindexh,femindexi,immigeco,immicult,polintr,constpref,populisma,populismd,populismf,populismi,populismj,populismn,lrself,femstrike,femdemonstrate,feminfo,femtalk,vote2016,voteintentionspain,hhincome,livingpartner,indeprespect,curiosmanners,selfconfobed,empathybehave
3948,10,2,43,4,6,7,7,4,5,3,7,7,4,0,10,4,3,5,1,1,5,5,7,5,2,2,2,2,,54,4,1,2,2,1,2
3949,10,1,43,3,2,3,2,2,2,5,5,2,2,5,5,3,5,7,6,6,7,7,7,5,2,1,2,1,7,7,11,1,2,2,2,2
3949,11,1,44,3,3,4,3,3,3,5,6,4,3,6,7,3,5,7,4,6,5,6,7,5,2,2,2,1,,9,10,1,1,1,2,2
3949,12,1,45,3,3,5,3,4,3,4,5,4,2,8,3,3,5,7,4,4,6,7,7,5,2,2,2,2,,9,10,1,1,1,2,1
3950,10,2,41,10,1,7,3,1,1,5,7,5,1,5,7,3,1,6,3,4,4,5,7,4,2,2,1,1,56,54,99,1,2,1,2,1
3950,11,2,42,10,3,6,2,2,3,5,6,1,2,5,8,3,1,7,5,2,4,5,7,5,2,2,2,1,,1,99,1,2,1,2,2
3950,12,2,43,10,1,7,4,1,1,4,6,1,1,6,7,3,2,6,2,4,4,4,7,5,2,2,2,1,,27,3,0,2,1,2,1
3951,10,1,43,9,3,4,4,2,5,1,5,7,3,5,10,2,1,7,4,7,5,7,7,5,2,2,2,1,,53,99,1,2,2,2,2
3951,11,1,44,9,6,7,2,4,5,1,2,7,6,10,5,2,1,7,5,5,4,5,7,5,2,2,2,1,,53,99,1,1,2,1,1
3952,10,2,29,1,3,2,2,3,4,2,3,4,3,3,2,3,5,1,1,1,1,1,1,3,2,2,2,2,,54,1,1,2,2,1,1
3952,11,2,29,1,4,4,4,4,4,4,4,4,4,1,1,4,5,4,4,4,4,4,4,1,2,2,2,2,,1,2,1,2,2,1,1
3952,12,2,30,1,4,4,4,4,4,4,4,4,4,3,4,3,1,4,4,4,4,4,4,3,2,2,2,2,,1,2,0,2,2,2,2
3953,10,2,49,3,1,5,1,1,2,5,5,4,1,10,0,3,4,6,4,4,4,7,6,5,2,2,2,1,56,54,99,0,2,2,2,1
3954,10,1,23,3,2,4,3,6,3,6,5,6,2,7,8,4,4,2,2,4,4,2,2,4,2,2,2,2,3,54,9,0,2,2,2,2
3954,11,1,24,5,3,3,4,2,3,2,4,4,6,6,2,4,3,4,3,3,4,4,2,6,2,2,2,2,,18,3,0,2,1,2,1
3954,12,1,24,11,1,3,4,3,4,5,3,4,1,6,4,3,3,6,4,4,6,7,7,5,2,2,1,1,,18,8,0,2,2,1,2
3955,10,2,19,4,3,7,3,3,4,7,3,4,4,3,5,4,2,4,4,5,3,4,4,3,1,2,1,1,,3,3,1,2,2,2,2
3955,11,2,20,4,5,6,3,4,5,6,5,7,5,4,3,2,2,6,5,5,4,3,2,8,2,1,1,1,,1,3,0,2,2,2,2
3956,10,2,42,3,4,3,5,4,4,4,4,4,4,9,0,3,1,1,1,1,1,1,1,5,1,1,1,1,,52,5,1,2,2,1,2
3956,11,2,43,3,1,1,1,2,2,1,1,1,1,0,0,4,1,3,7,7,7,7,7,5,2,2,2,1,,53,4,1,2,2,1,1
3956,12,2,43,3,1,1,1,1,1,1,1,1,1,0,5,3,5,7,7,7,7,4,7,0,2,2,2,2,,23,3,1,2,2,1,2
3957,10,2,29,10,5,5,5,5,5,5,5,4,5,8,8,3,4,6,6,6,6,6,7,1,2,2,1,1,3,3,99,0,2,2,2,1
3958,10,1,28,5,1,4,1,1,1,3,4,3,1,5,6,4,3,7,1,4,4,7,1,4,2,1,1,1,56,3,8,1,2,1,2,1
3959,10,2,26,3,4,6,4,4,4,6,4,5,4,5,5,3,1,6,5,5,7,6,7,5,2,2,2,1,,52,6,1,2,2,2,2
3959,11,2,27,3,2,6,5,3,2,4,4,4,3,7,8,3,1,5,4,6,6,7,4,5,2,2,2,2,,4,7,0,2,2,2,2
3960,10,1,53,8,1,5,2,5,2,6,5,3,1,4,3,1,4,7,6,6,5,6,7,4,2,2,2,1,56,54,99,1,2,2,2,1
3960,12,1,55,8,2,5,4,2,1,5,6,5,1,7,4,2,4,6,5,6,5,5,7,5,2,2,2,2,,6,2,1,2,2,2,1
3961,10,1,37,3,3,7,7,2,2,6,2,5,2,0,0,3,5,7,6,6,7,7,5,5,2,1,1,1,7,7,8,1,2,2,2,2
3961,11,1,38,3,5,6,5,6,5,6,5,6,6,8,8,4,4,6,5,5,7,6,7,7,2,1,2,2,,23,9,1,1,2,2,1
3962,10,1,26,9,5,6,5,6,6,6,5,5,6,4,8,3,3,6,5,6,5,5,6,5,2,2,2,1,,4,5,1,2,2,2,1
3962,11,1,27,9,5,2,2,3,7,2,5,2,3,0,0,3,1,6,5,5,4,4,6,5,2,2,2,1,,4,99,1,1,2,2,1
3963,10,1,43,9,7,1,7,1,7,1,1,7,7,0,8,1,5,7,1,7,7,7,7,3,2,2,2,1,6,6,9,0,1,2,2,1
3963,11,1,44,9,7,1,7,7,7,1,1,7,7,2,8,1,5,7,2,7,7,7,7,2,2,2,2,1,,15,9,0,2,2,2,1
3964,10,2,25,3,3,5,4,2,2,6,5,3,4,0,0,3,2,6,5,4,7,7,7,2,2,2,1,1,56,52,99,0,2,2,2,2
3964,11,2,26,3,4,6,5,5,6,6,5,4,5,10,6,3,4,7,6,5,7,7,7,6,2,2,1,1,,1,2,0,2,2,2,2
3965,10,2,20,6,1,7,1,1,1,7,7,3,1,4,4,2,4,7,7,7,7,7,7,3,2,2,2,1,52,52,4,0,1,1,2,1
3965,11,2,21,6,1,7,1,1,1,7,7,4,1,5,5,2,3,6,4,6,5,7,6,4,2,2,1,1,,4,99,0,2,1,2,1
3966,10,2,32,3,2,6,2,1,2,6,1,6,6,6,3,1,4,6,7,7,7,5,7,4,1,2,2,2,1,1,8,1,2,2,2,1
3967,10,2,47,10,1,7,1,1,1,7,7,1,1,7,7,2,4,5,3,6,4,5,6,2,1,2,1,1,3,3,99,1,2,1,2,1
3968,10,1,48,8,4,4,5,3,4,7,4,5,4,5,6,1,5,7,7,7,1,5,5,5,2,2,2,2,7,7,11,0,1,2,2,1
3968,11,1,49,7,5,5,4,5,5,6,6,5,1,5,0,1,5,6,2,5,1,7,6,5,2,2,2,2,,9,11,1,2,2,2,1
3968,12,1,50,7,6,3,5,6,5,6,4,5,4,6,7,2,5,6,2,7,1,6,7,6,2,2,2,2,,9,10,1,2,2,2,2
3969,10,2,52,10,1,7,1,1,1,7,7,1,1,9,3,2,5,7,2,7,4,7,7,2,1,1,1,1,7,22,10,1,2,1,2,1
3970,10,1,28,11,1,6,1,2,2,6,7,5,1,1,7,1,2,5,2,6,3,5,6,2,1,1,2,1,3,1,4,1,2,1,2,1
3970,11,1,29,11,4,5,3,3,5,4,3,3,2,7,3,2,1,5,3,4,3,5,2,3,1,1,1,1,,1,5,0,2,1,2,1
3971,10,2,24,8,1,7,1,1,1,7,7,1,1,7,2,1,2,7,6,5,7,7,7,3,1,1,1,1,3,3,8,0,1,1,2,2
3971,11,2,25,10,2,5,1,3,3,7,7,6,1,8,5,1,2,6,3,4,7,6,7,3,1,1,1,1,,1,4,1,2,2,2,1
3971,12,2,26,10,1,5,6,3,4,6,6,6,2,8,5,1,2,6,3,5,4,5,6,3,2,2,1,1,,3,4,0,2,1,2,1
3972,10,2,51,3,1,6,6,1,1,2,6,5,1,0,10,3,2,7,2,5,2,5,7,5,2,2,2,2,4,1,3,1,2,2,2,1
3973,10,1,29,8,3,5,3,3,5,5,5,5,3,4,8,2,4,6,4,4,6,5,7,7,2,2,2,1,54,4,12,0,2,1,2,2
3973,11,1,30,8,3,4,3,3,3,4,5,3,4,6,6,2,4,6,4,6,6,7,6,4,2,2,2,2,,54,7,0,2,2,2,1
3974,10,2,44,3,3,5,3,3,4,4,4,5,4,5,5,3,1,6,5,4,4,6,5,6,2,2,2,1,1,4,12,0,2,2,2,2
3975,10,2,34,8,1,1,2,1,1,7,7,4,1,6,1,2,1,6,6,6,7,5,6,3,2,2,2,1,56,1,9,1,1,1,2,1
3976,10,1,41,3,2,5,1,2,2,5,5,5,2,5,5,3,3,2,2,4,2,2,6,7,2,2,2,1,2,2,8,0,2,2,1,1
3976,11,1,42,3,5,3,3,5,5,2,3,5,2,8,8,3,2,7,5,5,2,7,5,5,2,2,2,1,,2,9,0,2,2,1,2
3976,12,1,43,3,4,3,4,4,3,4,4,4,4,7,6,3,1,3,3,4,4,3,3,7,2,2,2,1,,2,8,0,2,2,1,1
3977,10,2,39,3,2,5,6,2,2,4,5,4,6,1,1,3,3,5,3,7,4,4,2,2,2,2,1,1,2,4,99,1,2,2,2,1
3977,11,2,40,3,3,5,6,2,3,5,5,4,3,2,2,3,3,5,3,4,4,4,2,6,2,2,2,1,,1,99,1,2,2,2,1
3978,10,1,40,10,3,3,2,2,2,4,4,5,3,5,5,2,4,5,5,4,5,5,5,5,2,2,2,1,,53,8,0,2,2,2,1
3978,11,1,41,10,5,3,3,3,5,4,4,4,5,5,5,2,4,4,4,4,4,4,4,5,2,2,2,2,,6,8,0,2,2,1,2
3978,12,1,42,10,4,4,4,4,4,4,4,4,4,5,5,2,4,4,4,4,4,5,3,4,2,2,2,2,,6,10,0,2,1,2,2
3979,10,1,30,2,2,4,3,3,4,4,4,4,4,3,3,3,1,7,5,3,3,7,6,5,1,2,2,2,,54,99,1,1,2,2,1
3979,11,1,30,2,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,3,2,2,2,2,,23,99,1,2,2,1,1
3979,12,1,32,4,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,5,2,2,2,1,,53,7,1,2,2,2,1
3980,10,2,36,3,4,5,4,4,4,4,4,4,1,0,0,4,5,4,4,4,4,4,4,0,2,2,2,2,54,53,2,1,2,2,2,2
3980,11,2,37,2,3,6,4,4,3,4,4,4,4,0,0,4,5,4,4,4,4,4,3,5,2,2,2,2,,4,2,1,2,2,2,1
3980,12,2,39,3,4,4,4,4,4,4,4,4,4,0,0,4,1,4,4,4,4,4,4,0,2,2,2,2,,55,2,1,2,2,2,2
3981,10,2,22,8,4,5,4,4,4,5,5,5,4,5,7,3,2,5,4,4,4,4,7,5,2,2,2,2,4,4,99,0,1,2,2,1
3981,11,2,23,9,3,5,3,3,3,5,5,5,3,4,4,3,5,5,4,5,4,4,5,5,1,2,1,1,,50,3,0,2,2,2,1
3982,10,1,20,6,1,6,1,1,2,6,7,3,1,7,6,2,4,7,3,7,6,7,7,4,2,2,1,1,,51,3,0,1,1,2,1
3982,11,1,21,6,2,5,2,2,1,1,6,3,3,7,5,2,4,6,4,6,5,3,7,3,2,2,1,1,,3,4,0,1,2,2,1
3982,12,1,22,9,2,5,1,2,3,6,7,2,2,8,4,2,4,6,4,3,5,6,6,4,2,2,2,2,,3,7,0,1,1,2,1
3983,10,2,47,10,3,5,3,3,5,5,4,4,3,5,5,3,1,5,5,4,5,5,6,4,2,2,2,2,1,1,99,1,2,2,2,2
3983,11,2,48,10,4,4,4,4,4,4,4,4,4,5,5,3,1,4,4,4,5,4,6,4,2,2,2,2,,1,99,1,1,2,2,2
3984,10,1,39,3,1,1,1,1,1,1,1,1,1,10,10,2,4,7,7,7,7,7,7,0,1,1,2,1,3,3,4,0,2,2,2,2
3985,10,2,20,6,3,6,5,3,1,4,6,5,3,10,0,3,3,6,4,5,6,5,7,5,2,2,1,1,,54,99,0,1,1,2,1
3985,11,2,21,6,1,7,1,1,1,1,1,5,1,10,0,3,3,5,4,5,5,4,6,3,2,2,2,2,,1,99,0,1,2,2,1
3985,12,2,22,6,1,5,2,1,2,5,6,4,2,10,2,3,3,4,4,4,4,5,6,5,2,2,2,1,,53,2,0,1,2,2,1
3986,10,1,46,3,4,4,4,4,4,4,4,4,4,0,10,2,1,7,6,6,6,6,7,7,1,1,1,1,2,2,3,1,2,2,1,2
3986,11,1,47,3,4,4,4,4,4,4,4,4,4,0,10,3,1,5,4,4,1,7,7,7,2,2,2,2,,2,4,1,2,2,2,2
3987,10,2,30,10,6,4,4,5,3,3,4,6,5,3,10,3,3,5,5,5,3,7,6,5,1,1,2,1,,52,99,1,2,2,2,1
3987,11,2,31,10,6,2,4,3,2,2,2,6,2,4,5,3,3,3,3,4,3,3,5,5,2,2,2,1,,1,8,1,2,2,2,2
3987,12,2,32,10,2,7,3,2,1,6,6,6,2,5,5,3,3,6,5,6,2,6,7,5,2,2,2,1,,1,8,1,2,2,2,1
3988,10,1,44,1,3,6,6,3,3,6,7,5,3,1,0,2,3,6,4,4,5,5,7,3,2,2,2,2,3,1,6,1,2,2,2,1
3988,11,1,45,3,1,7,5,1,3,5,6,5,2,3,8,3,3,6,4,5,4,4,7,1,2,2,2,2,,1,6,1,2,2,2,2
3988,12,1,46,3,5,5,4,3,4,4,4,4,4,5,10,3,3,5,4,4,4,4,5,5,2,2,2,2,,1,8,1,2,2,1,2
3989,10,2,44,10,3,4,5,3,3,1,7,1,3,8,8,2,4,5,2,4,3,3,6,6,2,1,2,1,4,4,99,1,2,2,2,1
3989,11,2,45,10,2,5,3,5,3,1,5,3,2,7,7,2,3,5,5,3,3,2,3,6,2,2,2,2,,4,99,1,1,1,2,2
3990,10,1,37,3,1,6,1,3,2,6,7,5,1,10,3,2,4,7,5,1,6,7,6,0,2,2,2,1,3,5,8,1,2,2,2,1
3990,12,1,39,3,5,5,2,3,3,4,5,5,3,6,2,2,4,7,4,5,4,7,6,0,2,2,2,2,,53,8,1,2,1,2,1
3991,10,1,24,8,4,5,5,6,4,6,5,4,5,1,5,2,1,7,5,6,7,3,7,5,2,2,2,2,2,4,7,0,2,2,2,2
3992,10,1,32,3,3,6,2,2,2,5,7,5,2,2,2,2,2,7,4,6,7,7,6,2,2,2,1,1,1,1,3,1,2,2,1,2
3992,11,1,33,3,3,5,5,3,3,4,5,4,4,1,1,2,1,4,6,5,5,6,6,2,2,2,1,1,,1,2,1,2,2,1,1
3993,10,1,32,3,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,4,2,2,2,2,,3,6,1,2,2,2,2
3994,10,2,21,6,3,4,1,4,5,7,5,5,3,5,8,2,3,5,4,3,3,5,7,5,2,2,2,2,56,54,99,0,2,2,2,1
3994,11,2,22,6,3,3,5,3,3,5,5,5,3,7,5,2,1,5,5,5,3,5,6,2,2,2,2,1,,1,99,0,2,2,1,1
3995,10,2,28,9,1,7,1,1,1,7,7,2,1,8,0,3,3,4,4,3,3,6,7,5,2,1,2,1,4,4,9,1,2,1,2,1
3995,11,2,29,9,1,7,1,1,1,6,7,3,1,9,0,2,3,5,1,4,4,6,6,4,2,1,2,1,,1,9,1,2,1,2,1
3995,12,2,30,9,1,7,1,1,1,6,7,2,1,9,0,3,2,4,3,4,4,1,6,5,2,2,2,1,,1,10,1,2,1,2,1
3996,10,2,41,10,2,5,6,4,3,5,6,5,5,2,5,1,3,5,1,4,1,3,5,7,2,2,2,2,1,1,8,0,2,2,2,2
3996,11,2,42,10,2,5,3,3,3,5,5,5,2,2,9,1,2,3,3,3,3,3,4,4,2,2,2,2,,1,7,1,2,2,1,2
3996,12,2,43,10,4,4,4,4,4,4,4,4,4,3,3,1,2,4,1,3,3,4,5,6,2,2,2,2,,4,7,1,2,2,2,1
3997,10,1,48,7,1,1,1,1,1,7,7,1,1,5,3,3,5,7,6,7,7,7,5,3,2,2,2,2,7,7,9,1,2,2,2,1
3997,11,1,49,7,1,6,3,2,3,6,5,4,1,5,3,3,5,7,6,6,6,7,6,3,2,2,2,2,,7,9,1,2,2,2,1
3997,12,1,50,7,2,5,3,2,2,5,6,4,2,5,6,2,5,6,6,2,4,6,6,3,2,2,2,2,,7,9,1,2,1,2,1
3998,10,2,42,3,1,5,4,1,1,5,6,4,1,0,0,3,1,5,3,5,5,5,5,4,2,2,2,1,50,4,1,0,2,2,1,1
3998,11,2,43,1,6,4,4,1,1,4,7,4,7,0,0,4,2,4,5,4,4,4,4,2,2,2,2,2,,23,1,0,2,2,2,1
3999,10,1,54,3,2,2,5,5,5,6,4,4,2,0,10,2,2,6,2,4,5,2,7,7,2,2,2,1,4,4,6,1,2,2,2,1
3999,11,1,55,3,6,3,3,5,6,4,5,4,4,2,9,2,2,5,4,3,2,2,7,5,2,2,2,1,,23,6,1,2,2,2,1
4000,10,2,24,11,1,6,1,3,2,7,7,1,1,8,5,1,5,7,6,6,4,7,5,5,1,1,2,1,9,9,11,1,2,1,2,1
4000,11,2,25,11,2,5,1,2,2,5,5,6,5,7,6,2,5,7,7,7,6,7,7,2,1,1,1,1,,9,11,0,2,2,2,2
4001,10,1,54,3,3,3,3,3,4,4,6,4,2,2,4,2,4,7,7,6,6,7,7,2,2,2,2,2,3,3,2,0,2,2,2,1
4002,10,1,33,5,4,4,4,4,4,4,4,4,4,5,5,1,4,4,4,4,4,4,4,5,2,2,2,2,56,54,99,0,2,2,1,1
4002,11,1,34,5,4,4,4,4,4,4,4,4,4,5,5,2,3,4,4,4,4,4,4,5,2,2,2,2,,12,99,0,2,2,1,2
4003,10,1,23,5,4,4,4,4,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,5,2,2,2,2,,54,4,1,2,2,1,2
4004,10,2,28,11,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,,54,99,0,1,1,1,2
4004,11,2,29,11,2,3,1,2,3,4,3,3,2,5,5,3,3,4,4,4,4,4,4,5,1,2,2,1,,54,99,0,1,2,2,1
4005,10,1,34,4,4,4,3,3,4,4,4,3,3,5,5,2,2,4,3,4,3,3,3,5,1,2,1,1,1,1,2,0,2,2,2,2
4005,11,1,35,4,3,2,2,3,2,2,3,2,3,2,2,1,1,3,2,3,3,3,2,2,2,1,1,1,,1,2,0,2,2,1,2
4006,10,1,49,3,4,3,4,4,4,4,4,4,4,5,7,4,4,7,4,4,6,7,7,4,2,2,2,2,,53,1,1,1,1,2,1
4006,11,1,50,3,4,6,4,4,4,4,4,4,4,5,7,4,4,7,7,7,1,7,7,5,2,2,2,1,,53,5,1,2,1,2,1
4006,12,1,51,3,4,4,2,4,4,4,4,4,4,5,5,2,3,7,4,6,4,7,7,5,2,2,2,2,,53,7,1,2,1,2,1
4007,10,1,51,3,1,5,1,1,3,5,6,3,1,4,2,3,1,7,7,6,4,4,6,5,2,2,1,1,,1,2,1,2,1,2,1
4008,10,2,27,10,3,2,3,5,6,4,2,6,3,0,8,3,4,5,6,6,4,3,7,5,2,2,2,1,,54,99,0,2,2,2,1
4009,10,1,32,1,6,1,3,3,6,6,1,1,1,7,10,1,1,5,6,6,6,6,5,3,2,2,1,2,,4,1,0,1,1,2,1
4009,11,1,33,1,5,4,5,1,6,3,6,4,6,3,3,2,2,3,5,4,6,1,4,4,1,2,2,2,,2,2,1,2,2,2,1
4009,12,1,34,5,2,3,3,3,5,2,5,5,4,2,2,4,4,2,5,6,5,3,4,8,2,2,2,2,,9,1,1,2,2,2,2
4010,10,2,36,11,1,7,1,3,3,6,6,3,1,8,7,1,2,5,5,4,2,3,5,3,2,2,2,2,,54,99,0,2,2,2,1
4011,10,2,52,7,2,3,5,2,2,6,6,4,2,5,5,3,3,6,3,4,2,3,6,6,2,2,2,2,50,50,1,1,2,2,2,2
4012,10,2,26,2,4,4,4,4,4,4,4,4,4,5,6,3,5,4,4,4,4,4,4,4,1,1,1,1,,54,99,0,1,1,2,1
4013,10,2,39,3,3,5,4,3,1,5,7,4,4,0,10,3,4,7,7,4,4,7,7,5,2,2,2,1,,3,99,1,2,2,2,2
4014,10,2,23,8,3,5,2,3,3,5,6,5,3,7,6,3,3,3,3,5,4,5,5,5,2,2,1,1,50,50,99,0,1,2,2,1
4015,10,1,45,10,1,6,1,2,2,6,6,3,2,10,5,2,2,7,7,5,2,4,6,5,2,2,2,1,,4,9,1,2,1,2,2
4016,10,1,23,6,4,4,4,4,4,4,4,4,4,5,5,2,3,4,4,4,5,5,4,5,2,2,2,2,,54,99,0,2,2,2,2
4016,11,1,24,4,4,4,4,4,4,4,4,4,4,3,8,2,3,5,5,4,4,4,4,7,2,2,2,2,,4,4,0,2,1,1,1
4016,12,1,25,4,4,4,4,4,4,4,4,4,4,5,5,2,3,4,4,4,4,4,6,5,2,2,2,2,,55,1,0,2,2,2,2
4017,10,1,42,3,3,2,5,3,2,5,6,3,2,1,0,2,4,6,5,5,3,3,6,2,2,2,1,1,,54,3,1,2,2,2,1
4017,11,1,43,3,3,5,1,4,1,7,6,1,2,5,10,1,3,7,1,7,5,1,6,2,2,2,1,1,,53,3,0,2,2,2,2
4018,10,1,34,9,3,5,3,2,3,5,5,5,3,7,5,1,1,6,5,6,5,6,6,2,2,1,1,1,5,5,10,0,2,1,2,1
4018,11,1,35,9,2,5,2,2,2,5,6,3,2,7,8,2,2,7,6,6,4,2,7,3,2,2,2,1,,5,10,0,2,1,2,1
4019,10,1,26,5,3,5,3,3,3,5,6,5,3,8,5,1,5,7,3,4,5,3,3,4,2,2,2,2,7,7,9,1,2,2,2,1
4019,11,1,27,5,3,7,2,2,2,6,6,1,2,8,3,1,5,7,2,4,4,7,2,4,2,2,2,1,,7,8,1,1,2,2,1
4020,10,1,39,3,5,5,5,4,5,5,5,4,5,0,0,2,2,6,4,5,3,5,6,6,2,2,2,1,4,4,7,1,1,2,2,1
4021,10,2,41,1,3,5,4,3,3,5,4,3,4,7,9,3,1,1,4,4,4,1,1,5,2,2,2,2,56,5,2,0,1,2,2,1
4022,10,2,25,4,3,7,1,1,4,7,4,4,1,0,0,3,3,4,4,4,4,4,4,5,1,2,2,1,4,4,99,1,2,2,2,2
4022,11,2,26,3,4,4,4,4,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,5,2,2,2,2,,23,99,1,2,2,2,2
4022,12,2,27,4,4,4,4,4,4,4,4,4,4,0,0,4,1,4,4,4,4,4,4,5,2,2,2,2,,23,9,0,2,2,2,2
4023,10,2,41,11,3,4,5,4,3,4,4,5,3,0,10,2,3,5,3,7,2,4,7,7,2,2,2,2,2,4,99,1,2,2,2,1
4024,10,2,28,9,3,6,2,2,3,5,6,5,3,5,7,2,3,5,3,4,3,5,5,5,1,2,1,1,4,4,4,1,2,1,2,2
4024,11,2,29,9,2,5,1,1,2,5,5,4,2,3,6,3,3,5,3,4,3,5,6,5,2,2,2,1,,4,5,1,2,1,2,2
4025,10,1,35,10,7,1,7,7,7,1,1,7,7,6,10,2,2,7,6,7,7,7,7,5,2,2,2,2,3,3,5,1,2,1,2,2
4025,11,1,36,10,7,1,7,7,7,1,1,4,7,5,7,2,1,7,4,3,5,7,6,3,2,2,2,1,,1,8,1,2,2,2,1
4025,12,1,37,10,7,1,7,7,7,1,1,7,7,5,9,2,2,6,4,4,4,4,6,5,2,2,2,2,,1,8,1,2,1,2,2
4026,10,2,45,10,3,5,1,1,2,6,6,3,2,8,5,2,2,6,5,4,4,4,7,5,2,1,1,1,56,19,99,1,1,1,2,1
4026,11,2,46,10,4,4,2,3,1,5,5,3,3,8,2,2,2,6,4,5,4,4,7,3,1,1,1,1,,50,10,1,1,1,2,1
4027,10,1,32,8,5,1,4,7,6,3,3,5,4,2,7,2,4,7,5,6,7,7,7,3,1,1,1,1,3,3,10,0,2,2,2,1
4028,10,1,48,3,4,4,4,4,4,4,4,5,4,8,1,3,1,4,4,4,4,4,4,6,2,2,2,2,4,4,1,0,2,2,2,2
4028,11,1,49,3,5,4,4,5,4,3,4,5,4,1,8,3,2,5,4,4,5,5,6,6,2,2,2,2,,4,1,0,2,2,2,1
4028,12,1,50,3,4,4,4,4,5,3,4,4,4,7,5,4,2,6,3,4,4,5,6,6,2,2,2,2,,4,1,0,2,1,2,1
4029,10,1,46,3,4,3,5,4,4,4,4,3,4,7,8,2,2,4,4,5,4,5,5,7,2,2,2,2,2,54,99,1,2,2,2,1
4029,11,1,47,3,4,3,5,5,5,3,3,4,4,5,8,2,1,4,5,5,4,5,5,6,2,2,2,2,,2,8,1,2,2,2,1
4029,12,1,48,3,5,4,4,4,5,4,4,5,5,5,5,3,2,5,4,5,3,5,5,5,2,2,2,1,,2,8,1,2,2,2,2
4030,10,2,39,3,1,7,1,1,1,2,7,4,1,4,1,3,3,6,4,7,7,7,7,5,2,2,2,2,3,54,8,0,2,2,2,1
4030,11,2,40,3,1,7,1,1,1,7,7,1,1,6,6,3,3,6,4,1,7,7,6,5,2,2,2,1,,3,99,0,2,2,2,1
4030,12,2,41,3,6,7,1,1,1,6,6,5,1,8,3,3,3,4,4,6,5,1,6,5,2,2,2,2,,3,8,0,2,2,2,1
4031,10,1,38,3,1,6,2,1,1,5,2,2,2,0,4,2,1,7,7,1,6,7,6,0,2,2,1,1,5,3,6,1,2,2,2,1
4031,11,1,39,4,5,6,2,1,1,5,5,6,1,6,2,3,1,7,7,7,6,7,7,3,2,1,2,1,,3,8,0,2,2,1,2
4031,12,1,40,4,5,3,6,1,5,1,2,7,1,2,6,3,1,6,5,7,6,6,7,4,2,2,2,1,,55,4,1,2,2,2,2
4032,10,1,54,3,1,7,1,1,1,7,7,1,1,5,8,3,4,7,7,7,7,7,7,2,2,2,2,1,5,5,3,1,2,2,2,2
4032,11,1,55,3,2,4,2,2,2,4,5,4,3,7,9,3,4,7,5,7,7,7,7,2,2,1,2,1,,5,5,1,2,1,2,1
4032,12,1,56,3,2,4,1,2,2,2,6,4,2,5,5,3,5,6,6,6,6,6,6,0,2,1,1,1,,50,6,1,1,1,2,1
4033,10,1,44,3,6,3,4,4,6,4,4,4,4,7,8,3,3,7,4,6,4,7,7,5,2,2,2,2,,2,2,0,2,2,1,1
4033,11,1,45,3,4,4,4,2,5,4,4,4,4,5,10,3,3,7,4,4,4,7,7,5,2,2,2,2,,53,2,0,2,2,2,1
4033,12,1,46,3,4,4,4,4,4,4,4,4,4,5,10,3,3,6,4,4,4,6,7,0,2,2,2,2,,53,2,0,2,2,2,1
4034,10,2,27,10,1,7,1,1,1,7,7,2,1,8,5,1,5,6,4,5,4,6,7,2,2,1,1,1,,3,8,1,1,1,2,1
4034,11,2,28,10,1,7,1,1,1,7,7,1,1,10,2,1,5,7,3,4,3,6,4,2,2,2,1,1,,3,9,1,1,1,2,1
4034,12,2,29,10,1,7,1,1,1,7,7,5,1,10,10,1,5,5,5,6,5,6,6,2,2,2,1,1,,3,8,1,2,1,2,1
4035,10,2,51,3,2,1,3,2,1,4,6,2,2,5,8,2,5,2,2,2,4,5,7,5,1,2,1,1,7,7,99,1,2,1,2,1
4035,11,2,52,2,5,3,5,3,4,3,3,4,3,5,5,3,4,3,3,4,3,4,7,4,1,1,1,2,,9,3,1,1,1,2,1
4035,12,2,53,3,4,4,4,4,4,4,4,4,4,5,5,3,1,4,4,4,4,4,4,5,2,2,2,2,,53,7,1,2,2,2,1
4036,10,1,19,6,3,5,6,2,5,5,7,6,2,6,1,2,3,6,2,4,2,6,5,4,2,2,2,2,,4,6,0,2,2,1,2
4036,11,1,20,6,1,7,3,1,1,7,7,2,1,7,7,2,2,5,2,6,5,6,5,4,2,2,2,2,,4,6,0,1,2,2,1
4036,12,1,21,6,2,6,2,1,2,5,6,4,2,7,2,2,2,5,3,6,5,5,6,4,2,2,2,2,,4,5,0,1,1,2,1
4037,10,2,26,9,1,7,1,1,1,7,7,5,1,2,6,3,3,7,4,5,2,2,7,5,2,1,1,1,50,50,99,0,2,2,2,1
4037,11,2,27,10,2,5,2,3,3,5,5,5,1,5,5,3,3,4,4,3,3,3,6,4,1,1,1,1,,3,4,0,2,2,2,1
